name,frames,duration_s,fps,com_speed_mean,com_speed_p95,com_height_range,com_height_std,angmom_mean,angmom_peak,joint_vel_p95,joint_vel_max,jerk_p95,flight_phase_frac,nonfoot_contact_frac,nonfoot_ground_frac,double_support_frac,foot_clearance_p1,foot_clearance_p50,foot_penetration_max,body_penetration_max,contact_switch_rate,support_margin_mean,support_margin_min,required_mu_p50,required_mu_p95,vert_force_bw_p95,vert_force_bw_max,cop_margin_mean,cop_margin_min
BMLmovi_Subject_81_F_MoSh_Subject_81_F_10_poses_120_jpos,325,6.5,50.0,0.1028,0.2027,0.4406,0.169,0.6438,1.8829,1.7503,5.2142,1218.14,0.8677,0.0585,0.0585,0.0,0.0,0.0556,0.00062,0.00062,0.3077,-0.4713,-0.5,0.0667,0.1657,1.1727,1.3286,-0.0883,-0.1109
BMLmovi_Subject_81_F_MoSh_Subject_81_F_11_poses_120_jpos,652,13.04,50.0,0.3621,0.8262,0.0558,0.0143,0.5455,1.8875,1.295,4.6636,709.51,0.8558,0.0,0.0,0.0031,-0.0,0.04158,0.00485,0.00485,1.7638,-0.4545,-0.5,0.1202,0.2396,1.224,1.4014,-0.2719,-0.4762
BMLmovi_Subject_81_F_MoSh_Subject_81_F_12_poses_120_jpos,389,7.78,50.0,0.5685,1.2515,0.0845,0.0198,1.0503,2.8976,2.7794,8.8661,1389.13,0.7892,0.0,0.0,0.1028,-0.0,0.04152,0.0038,0.0038,1.2853,-0.413,-0.5,0.1341,0.484,1.577,1.8697,-0.0748,-0.2259
BMLmovi_Subject_81_F_MoSh_Subject_81_F_13_poses_120_jpos,729,14.58,50.0,0.2391,0.5111,0.3464,0.1143,1.1856,4.3939,1.9051,6.8329,1425.45,0.7613,0.0768,0.0768,0.0892,0.0,0.03946,0.00074,0.00074,0.5487,-0.4284,-0.5,0.0782,0.207,1.1687,2.318,-0.0407,-0.1294
BMLmovi_Subject_81_F_MoSh_Subject_81_F_14_poses_120_jpos,182,3.64,50.0,0.0261,0.0586,0.0167,0.0066,0.2473,0.8564,0.4797,4.6865,288.24,0.0,0.0,0.0,1.0,0.0,0.00274,0.00014,0.00014,0.0,-0.0395,-0.0537,0.0144,0.0521,1.0254,1.0693,-0.0495,-0.1057
BMLmovi_Subject_81_F_MoSh_Subject_81_F_15_poses_120_jpos,194,3.88,50.0,0.1152,0.205,0.1039,0.0308,0.4502,1.0304,2.8451,7.0089,1334.51,0.6546,0.0,0.0,0.134,0.0,0.03614,0.00029,0.00029,1.0309,-0.354,-0.5,0.0875,0.3472,1.8945,2.01,-0.0654,-0.1686
BMLmovi_Subject_81_F_MoSh_Subject_81_F_16_poses_120_jpos,182,3.64,50.0,0.1105,0.2485,0.0722,0.0251,1.2021,2.3875,1.2085,6.7762,566.68,0.6099,0.0,0.0,0.1429,0.0,0.02168,0.00028,0.00028,2.1978,-0.3272,-0.5,0.0624,0.1193,1.1161,1.1658,-0.0601,-0.1453
BMLmovi_Subject_81_F_MoSh_Subject_81_F_17_poses_120_jpos,159,3.18,50.0,0.0096,0.0264,0.0105,0.004,0.1575,0.743,0.9266,9.8821,530.73,0.0,0.0,0.0,1.0,0.0,0.00054,1e-05,1e-05,0.0,-0.0408,-0.0442,0.011,0.0563,1.0238,1.0461,-0.0504,-0.0873
BMLmovi_Subject_81_F_MoSh_Subject_81_F_18_poses_120_jpos,217,4.34,50.0,0.0934,0.2753,0.0618,0.0164,0.808,2.8041,2.2517,10.2848,849.49,0.5392,0.0,0.0,0.4009,0.0,0.02057,0.00015,0.00015,2.0737,-0.284,-0.5,0.05,0.1309,1.1414,1.1923,-0.044,-0.2449
BMLmovi_Subject_81_F_MoSh_Subject_81_F_19_poses_120_jpos,474,9.48,50.0,0.4209,0.7923,0.0428,0.0074,0.7655,2.3569,1.5419,6.5384,867.74,0.7532,0.0,0.0,0.0549,0.0,0.02839,0.00684,0.00684,1.8987,-0.404,-0.5,0.0801,0.1912,1.1821,1.4041,-0.1151,-0.3553
BMLmovi_Subject_81_F_MoSh_Subject_81_F_1_poses_120_jpos,180,3.6,50.0,0.0138,0.0332,0.0224,0.0091,0.252,0.8544,1.0154,5.2541,371.59,0.0,0.0,0.0,1.0,0.0,0.00403,0.0001,0.0001,0.0,-0.0416,-0.0479,0.012,0.0407,1.0276,1.0538,-0.0478,-0.0798
BMLmovi_Subject_81_F_MoSh_Subject_81_F_20_poses_120_jpos,322,6.44,50.0,0.0278,0.0558,0.0269,0.0088,0.542,1.9103,1.582,5.5302,452.04,0.0,0.0,0.0,0.2733,-0.0,0.0099,7e-05,7e-05,0.7764,-0.0801,-0.1361,0.0207,0.0812,1.0325,1.1377,-0.0882,-0.1983
BMLmovi_Subject_81_F_MoSh_Subject_81_F_21_poses_120_jpos,234,4.68,50.0,0.0644,0.1342,0.202,0.0539,0.581,2.6745,4.2509,14.1357,2189.38,0.7265,0.0,0.0,0.2564,-0.0,0.03296,0.0008,0.0008,0.8547,-0.3747,-0.5,0.0726,0.496,2.2596,2.6806,-0.0451,-0.162
BMLmovi_Subject_81_F_MoSh_Subject_81_F_2_poses_120_jpos,134,2.68,50.0,0.0111,0.0265,0.0122,0.0043,0.1556,0.5249,1.2586,9.5033,713.12,0.0,0.0,0.0,1.0,0.0,0.00217,5e-05,5e-05,0.0,-0.0336,-0.0389,0.0188,0.0556,1.0246,1.1072,-0.0412,-0.1077
BMLmovi_Subject_81_F_MoSh_Subject_81_F_3_poses_120_jpos,334,6.68,50.0,0.1654,0.4732,0.2162,0.0838,0.6325,1.7465,1.2298,4.9146,837.95,0.8323,0.0,0.0,0.0898,-0.0,0.0656,1e-05,1e-05,1.1976,-0.4257,-0.5,0.048,0.1471,1.0918,1.2726,-0.08,-0.2811
BMLmovi_Subject_81_F_MoSh_Subject_81_F_4_poses_120_jpos,204,4.08,50.0,0.0233,0.0811,0.0293,0.0123,0.1137,0.4309,1.0575,7.1733,567.21,0.0,0.0,0.0,0.9706,-0.0,0.00404,0.00012,0.00012,0.4902,-0.0458,-0.1132,0.0146,0.0755,1.0457,1.1567,-0.0557,-0.1693
BMLmovi_Subject_81_F_MoSh_Subject_81_F_5_poses_120_jpos,199,3.98,50.0,0.0104,0.0234,0.0123,0.0043,0.131,0.5135,0.5861,26.3182,234.05,0.0,0.0,0.0,1.0,0.0,0.0021,1e-05,1e-05,0.0,-0.0228,-0.0271,0.0071,0.041,1.0171,1.0533,-0.0326,-0.1465
BMLmovi_Subject_81_F_MoSh_Subject_81_F_6_poses_120_jpos,394,7.88,50.0,0.0569,0.1191,0.0553,0.0129,0.3663,0.9891,1.5346,5.49,451.01,0.8553,0.0,0.0,0.0888,-0.0,0.03191,0.00186,0.00186,0.3807,-0.4367,-0.5,0.0339,0.0877,1.1181,1.3044,-0.0626,-0.1341
BMLmovi_Subject_81_F_MoSh_Subject_81_F_7_poses_120_jpos,190,3.8,50.0,0.0117,0.0283,0.0131,0.0053,0.0818,0.3369,1.5907,12.5866,1033.74,0.0,0.0,0.0,1.0,0.0,0.00229,1e-05,1e-05,0.0,-0.0363,-0.0442,0.0202,0.0502,1.0325,1.0864,-0.0462,-0.1006
BMLmovi_Subject_81_F_MoSh_Subject_81_F_8_poses_120_jpos,184,3.68,50.0,0.0194,0.06,0.0193,0.0079,0.087,0.2959,1.8678,11.3716,643.37,0.0,0.0,0.0,1.0,-0.0,0.00209,7e-05,7e-05,0.0,-0.0359,-0.0462,0.015,0.0451,1.0229,1.0952,-0.0463,-0.0917
BMLmovi_Subject_81_F_MoSh_Subject_81_F_9_poses_120_jpos,155,3.1,50.0,0.0781,0.167,0.279,0.0745,0.6838,2.4678,2.83,13.9071,1592.27,0.8645,0.0,0.0,0.1161,0.0,0.0437,0.00062,0.00062,0.9677,-0.4378,-0.5,0.0904,0.3748,2.0509,2.3667,-0.0381,-0.1085
BMLmovi_Subject_83_F_MoSh_Subject_83_F_11_poses_120_jpos,310,6.2,50.0,0.1525,0.3399,0.2455,0.1027,0.6741,2.0956,1.6314,4.1677,623.62,0.8226,0.0,0.0,0.1161,0.0,0.08982,0.00025,0.00025,1.2903,-0.4207,-0.5,0.046,0.1579,1.0963,1.3495,-0.0558,-0.1797
BMLmovi_Subject_83_F_MoSh_Subject_83_F_12_poses_120_jpos,247,4.94,50.0,0.0934,0.2731,0.3516,0.0865,0.4732,2.9405,3.0901,13.6797,1794.31,0.6559,0.0,0.0,0.332,-0.0,0.04784,0.00035,0.00035,0.6073,-0.3373,-0.5,0.0499,0.3667,1.7733,2.3657,-0.0328,-0.1329
BMLmovi_Subject_83_F_MoSh_Subject_83_F_13_poses_120_jpos,180,3.6,50.0,0.0192,0.0574,0.043,0.016,0.1336,0.3376,1.1969,6.825,410.69,0.0,0.0,0.0,1.0,-0.0,0.00795,0.00011,0.00011,0.0,-0.0349,-0.0494,0.0155,0.0453,1.0438,1.094,-0.0424,-0.0835
BMLmovi_Subject_83_F_MoSh_Subject_83_F_14_poses_120_jpos,274,5.48,50.0,0.0809,0.1463,0.1176,0.0341,0.7666,1.7851,2.718,10.3765,1513.0,0.7153,0.0,0.0,0.2409,0.0,0.03125,7e-05,7e-05,0.7299,-0.3668,-0.5,0.0879,0.4576,2.0442,2.2436,-0.0328,-0.1411
BMLmovi_Subject_83_F_MoSh_Subject_83_F_15_poses_120_jpos,164,3.28,50.0,0.0115,0.0219,0.0175,0.0065,0.1473,0.5688,1.3315,6.1788,388.41,0.0,0.0,0.0,1.0,-0.0,0.00178,7e-05,7e-05,0.0,-0.0368,-0.0464,0.0166,0.0372,1.0347,1.088,-0.0435,-0.0919
BMLmovi_Subject_83_F_MoSh_Subject_83_F_16_poses_120_jpos,164,3.28,50.0,0.0129,0.039,0.0183,0.0061,0.0809,0.3829,1.2089,10.1113,991.0,0.0,0.0,0.0,1.0,0.0,0.00523,0.0001,0.0001,0.0,-0.0323,-0.042,0.0194,0.0645,1.0351,1.0593,-0.042,-0.1687
BMLmovi_Subject_83_F_MoSh_Subject_83_F_17_poses_120_jpos,147,2.94,50.0,0.103,0.2431,0.0959,0.0258,0.8838,3.2135,1.4753,8.116,794.4,0.5374,0.0,0.0,0.2245,-0.0,0.02038,0.00118,0.00118,1.7007,-0.2907,-0.5,0.0583,0.1844,1.1311,1.3361,-0.0384,-0.127
BMLmovi_Subject_83_F_MoSh_Subject_83_F_18_poses_120_jpos,150,3.0,50.0,0.0215,0.0481,0.0235,0.008,0.123,0.432,1.5149,7.2306,634.8,0.0,0.0,0.0,1.0,0.0,0.00269,1e-05,1e-05,0.0,-0.0391,-0.0548,0.0143,0.0434,1.0281,1.0771,-0.0495,-0.1071
BMLmovi_Subject_83_F_MoSh_Subject_83_F_19_poses_120_jpos,269,5.38,50.0,0.0751,0.1705,0.3511,0.1324,0.5876,1.7488,1.5554,7.9328,1779.45,0.7658,0.0,0.0,0.2007,0.0,0.04026,0.00031,0.00031,0.7435,-0.3917,-0.5,0.0569,0.1737,1.1884,1.8579,-0.0392,-0.1018
BMLmovi_Subject_83_F_MoSh_Subject_83_F_1_poses_120_jpos,154,3.08,50.0,0.0111,0.0251,0.0204,0.0086,0.1832,0.6162,0.9965,6.9646,352.19,0.0,0.0,0.0,1.0,-0.0,0.00348,1e-05,1e-05,0.0,-0.0308,-0.04,0.0079,0.0375,1.0253,1.0433,-0.0348,-0.0783
BMLmovi_Subject_83_F_MoSh_Subject_83_F_20_poses_120_jpos,460,9.2,50.0,0.4346,0.8027,0.0302,0.0065,0.859,2.5044,1.296,5.4471,738.93,0.8717,0.0,0.0,0.0,-0.0,0.03174,0.00322,0.00322,1.5217,-0.4592,-0.5,0.076,0.1466,1.1784,1.3579,-0.1761,-0.3138
BMLmovi_Subject_83_F_MoSh_Subject_83_F_21_poses_120_jpos,190,3.8,50.0,0.0153,0.0427,0.0217,0.0089,0.2092,1.0905,0.644,8.3643,328.64,0.0,0.0,0.0,1.0,-0.0,0.00214,2e-05,2e-05,0.0,-0.0364,-0.052,0.0109,0.0631,1.024,1.1053,-0.0404,-0.0739
BMLmovi_Subject_83_F_MoSh_Subject_83_F_3_poses_120_jpos,219,4.38,50.0,0.071,0.2004,0.1751,0.0502,0.8577,4.1413,5.1059,67.9777,4167.71,0.6027,0.0,0.0,0.2192,0.0,0.02278,0.0002,0.0002,5.0228,-0.3311,-0.5,0.1171,0.8563,2.406,2.6048,-0.3278,-3.7969
BMLmovi_Subject_83_F_MoSh_Subject_83_F_4_poses_120_jpos,255,5.1,50.0,0.0605,0.144,0.1774,0.057,0.3314,1.3095,2.2825,6.2197,628.31,0.6706,0.0,0.0,0.2863,-0.0,0.04653,9e-05,9e-05,1.5686,-0.3442,-0.5,0.0277,0.0867,1.1819,1.568,-0.0373,-0.1399
BMLmovi_Subject_83_F_MoSh_Subject_83_F_5_poses_120_jpos,155,3.1,50.0,0.0175,0.0429,0.0194,0.0062,0.2155,0.8644,0.5584,4.9742,239.48,0.0,0.0,0.0,1.0,-0.0,0.00276,4e-05,4e-05,0.0,-0.0265,-0.0359,0.0114,0.0419,1.0272,1.0567,-0.0347,-0.0566
BMLmovi_Subject_83_F_MoSh_Subject_83_F_6_poses_120_jpos,339,6.78,50.0,0.5903,1.2278,0.1684,0.0359,0.8695,2.3196,2.1907,9.0702,1620.0,0.9499,0.0,0.0,0.0,-0.0,0.06801,0.00363,0.00363,1.1799,-0.4883,-0.5,0.1539,0.4181,1.6393,2.4022,-0.3331,-0.4973
BMLmovi_Subject_83_F_MoSh_Subject_83_F_7_poses_120_jpos,137,2.74,50.0,0.0206,0.0433,0.0224,0.0075,0.1485,0.5029,1.6359,8.8818,667.42,0.0,0.0,0.0,1.0,0.0,0.00667,3e-05,3e-05,0.0,-0.0322,-0.0433,0.0194,0.083,1.0403,1.0502,-0.0378,-0.0732
BMLmovi_Subject_83_F_MoSh_Subject_83_F_8_poses_120_jpos,184,3.68,50.0,0.0409,0.1155,0.028,0.0079,0.5273,1.9675,1.8376,10.1286,603.53,0.0,0.0,0.0,1.0,-0.0,0.006,4e-05,4e-05,0.0,-0.044,-0.06,0.0248,0.1552,1.0638,1.193,-0.0611,-0.2098
BMLmovi_Subject_83_F_MoSh_Subject_83_F_9_poses_120_jpos,325,6.5,50.0,0.6139,1.4077,0.0896,0.0182,1.2162,2.9638,2.5506,9.2142,1831.95,0.6462,0.0,0.0,0.1262,-0.0,0.0257,0.00019,0.00019,3.3846,-0.3634,-0.5,0.167,0.4479,1.6515,2.0245,-0.0775,-0.3769
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,219,4.38,50.0,0.0865,0.1684,0.0968,0.0243,0.6973,2.0173,3.0446,6.8566,1590.67,0.5251,0.0,0.0,0.2785,0.0,0.02058,0.00031,0.00031,3.653,-0.2875,-0.5,0.0773,0.3497,1.9125,2.1304,-0.0477,-0.1432
BMLmovi_Subject_85_F_MoSh_Subject_85_F_11_poses_120_jpos,220,4.4,50.0,0.0116,0.0304,0.0201,0.0073,0.0792,0.3432,1.2242,6.3706,564.46,0.0,0.0,0.0,1.0,0.0,0.00278,0.0,0.0,0.0,-0.0398,-0.0473,0.0113,0.0401,1.0265,1.0628,-0.0479,-0.1214
BMLmovi_Subject_85_F_MoSh_Subject_85_F_12_poses_120_jpos,332,6.64,50.0,0.1107,0.2269,0.0129,0.003,0.5759,1.1517,2.235,6.3154,748.48,0.0633,0.0,0.0,0.4187,0.0,0.00993,0.00028,0.00028,3.9157,-0.0864,-0.5,0.0521,0.1797,1.0815,1.1498,-0.0512,-0.1597
BMLmovi_Subject_85_F_MoSh_Subject_85_F_13_poses_120_jpos,532,10.64,50.0,0.4952,1.1173,0.0939,0.0204,0.9826,3.026,2.6256,8.7043,1588.24,0.5677,0.0,0.0,0.1523,0.0,0.02308,0.00647,0.00647,2.9135,-0.3345,-0.5,0.1268,0.3784,1.7607,2.0565,-0.0831,-0.6673
BMLmovi_Subject_85_F_MoSh_Subject_85_F_14_poses_120_jpos,554,11.08,50.0,0.4489,0.8682,0.0286,0.0062,0.7875,2.7071,1.6928,6.9988,985.01,0.5307,0.0,0.0,0.0722,0.0,0.0205,0.0014,0.0014,2.7978,-0.3196,-0.5,0.0838,0.1854,1.1851,1.3642,-0.0998,-0.4281
BMLmovi_Subject_85_F_MoSh_Subject_85_F_15_poses_120_jpos,179,3.58,50.0,0.0149,0.0377,0.0243,0.0091,0.352,1.2202,1.6203,7.6742,430.5,0.0,0.0,0.0,1.0,0.0,0.00238,3e-05,3e-05,0.0,-0.0467,-0.0543,0.0239,0.0513,1.0435,1.0857,-0.0483,-0.0739
BMLmovi_Subject_85_F_MoSh_Subject_85_F_16_poses_120_jpos,277,5.54,50.0,0.0825,0.1594,0.0658,0.0177,1.0394,2.9823,1.7017,6.0838,600.7,0.0,0.0,0.0,0.3249,-0.0,0.00881,0.00141,0.00141,1.444,-0.0376,-0.0862,0.046,0.102,1.1413,1.273,-0.0449,-0.0981
BMLmovi_Subject_85_F_MoSh_Subject_85_F_17_poses_120_jpos,777,15.54,50.0,0.2833,0.6543,0.0381,0.0075,0.5954,1.7551,1.3002,4.938,693.21,0.381,0.0,0.0,0.1712,-0.0,0.0173,0.00322,0.00322,3.4106,-0.244,-0.5,0.0895,0.1863,1.1705,1.3842,-0.0618,-0.4156
BMLmovi_Subject_85_F_MoSh_Subject_85_F_18_poses_120_jpos,305,6.1,50.0,0.0092,0.0201,0.0174,0.006,0.1707,0.7286,0.7258,10.8939,291.97,0.0,0.0,0.0,1.0,-0.0,0.00555,7e-05,7e-05,0.0,-0.0429,-0.0541,0.0055,0.0349,1.0385,1.0806,-0.0438,-0.0641
BMLmovi_Subject_85_F_MoSh_Subject_85_F_19_poses_120_jpos,352,7.04,50.0,0.0754,0.2246,0.4043,0.1592,0.4266,1.6485,1.3103,5.3125,985.65,0.5653,0.0,0.0,0.1676,0.0,0.02528,0.00036,0.00036,1.1364,-0.3166,-0.5,0.0344,0.1147,1.133,1.2929,-0.0789,-0.338
BMLmovi_Subject_85_F_MoSh_Subject_85_F_1_poses_120_jpos,227,4.54,50.0,0.1308,0.6141,0.175,0.0496,2.329,27.1922,5.4753,143.99,4080.58,0.5771,0.0,0.0,0.2731,0.0,0.02356,0.00131,0.00131,6.1674,-0.3118,-0.5,0.0758,2.0933,2.6061,20.1921,-0.4206,-24.5831
BMLmovi_Subject_85_F_MoSh_Subject_85_F_20_poses_120_jpos,150,3.0,50.0,0.0183,0.0443,0.0121,0.0041,0.1775,0.6567,0.8474,6.327,539.97,0.0,0.0,0.0,1.0,0.0,0.00152,2e-05,2e-05,0.0,-0.0487,-0.0591,0.0126,0.035,1.0295,1.0586,-0.0516,-0.0761
BMLmovi_Subject_85_F_MoSh_Subject_85_F_21_poses_120_jpos,399,7.98,50.0,0.1823,0.5215,0.2353,0.0959,0.6044,1.9221,1.2079,4.5731,600.36,0.7218,0.0,0.0,0.1303,-0.0,0.04249,0.0035,0.0035,1.5038,-0.3816,-0.5,0.045,0.1467,1.1152,1.3216,-0.0603,-0.3201
BMLmovi_Subject_85_F_MoSh_Subject_85_F_3_poses_120_jpos,180,3.6,50.0,0.0173,0.0467,0.0304,0.0115,0.0754,0.2495,1.1987,7.0239,303.47,0.0,0.0,0.0,1.0,0.0,0.00177,3e-05,3e-05,0.0,-0.0362,-0.0495,0.0079,0.0358,1.0512,1.0749,-0.0423,-0.0942
BMLmovi_Subject_85_F_MoSh_Subject_85_F_4_poses_120_jpos,347,6.94,50.0,0.0618,0.22,0.032,0.0095,0.7535,2.7458,1.3892,16.4807,538.77,0.5331,0.0,0.0,0.0,0.0,0.02196,8e-05,8e-05,0.8646,-0.3154,-0.5,0.0245,0.1299,1.0447,1.1902,-0.078,-0.2781
BMLmovi_Subject_85_F_MoSh_Subject_85_F_5_poses_120_jpos,170,3.4,50.0,0.0145,0.0343,0.0172,0.0055,0.0899,0.3762,1.4797,6.5755,954.99,0.0,0.0,0.0,1.0,-0.0,0.00275,8e-05,8e-05,0.0,-0.0369,-0.0439,0.0235,0.0508,1.0312,1.047,-0.0439,-0.1245
BMLmovi_Subject_85_F_MoSh_Subject_85_F_6_poses_120_jpos,265,5.3,50.0,0.1126,0.3562,0.0578,0.0176,0.6955,3.5365,2.4233,11.7259,779.91,0.0,0.0,0.0,0.8906,-0.0,0.006,0.00032,0.00032,0.7547,-0.0329,-0.1045,0.0453,0.135,1.0757,1.128,-0.0412,-0.2137
BMLmovi_Subject_85_F_MoSh_Subject_85_F_7_poses_120_jpos,182,3.64,50.0,0.0128,0.0321,0.0177,0.0063,0.2063,0.9787,0.5931,6.484,374.94,0.0,0.0,0.0,1.0,0.0,0.00149,1e-05,1e-05,0.0,-0.0484,-0.0555,0.0092,0.0431,1.026,1.1015,-0.0507,-0.0931
BMLmovi_Subject_85_F_MoSh_Subject_85_F_8_poses_120_jpos,194,3.88,50.0,0.0136,0.0345,0.0222,0.0092,0.2743,1.1982,1.8795,13.9545,875.21,0.0,0.0,0.0,1.0,-0.0,0.0012,9e-05,9e-05,0.0,-0.0412,-0.0493,0.0202,0.08,1.0379,1.0745,-0.0441,-0.0951
BMLmovi_Subject_85_F_MoSh_Subject_85_F_9_poses_120_jpos,204,4.08,50.0,0.042,0.0865,0.2036,0.0506,0.557,1.8336,2.3543,11.4823,1552.36,0.7402,0.0,0.0,0.201,-0.0,0.02966,0.00014,0.00014,2.6961,-0.3816,-0.5,0.066,0.319,2.0802,2.3484,-0.0449,-0.1966
BMLmovi_Subject_87_F_MoSh_Subject_87_F_10_poses_120_jpos,422,8.44,50.0,0.4085,0.841,0.0365,0.0089,0.8288,1.9504,1.3672,5.9001,654.85,0.4289,0.0,0.0,0.0853,-0.0,0.01763,2e-05,2e-05,2.6066,-0.2695,-0.5,0.0723,0.1739,1.1449,1.2534,-0.07,-0.1887
BMLmovi_Subject_87_F_MoSh_Subject_87_F_11_poses_120_jpos,212,4.24,50.0,0.1565,0.4006,0.0468,0.0113,0.8228,2.814,1.8357,17.3508,615.12,0.533,0.0,0.0,0.2311,-0.0,0.02144,0.00033,0.00033,1.4151,-0.3031,-0.5,0.0793,0.1831,1.1011,1.1774,-0.0662,-0.1746
BMLmovi_Subject_87_F_MoSh_Subject_87_F_12_poses_120_jpos,195,3.9,50.0,0.0281,0.0718,0.015,0.0058,0.2685,0.7896,0.5457,5.8133,210.18,0.0,0.0,0.0,1.0,0.0,0.00234,3e-05,3e-05,0.0,-0.054,-0.0586,0.0112,0.0392,1.0147,1.0604,-0.0589,-0.0915
BMLmovi_Subject_87_F_MoSh_Subject_87_F_13_poses_120_jpos,182,3.64,50.0,0.0785,0.1434,0.1036,0.027,0.6881,1.8454,3.1804,8.2602,1271.18,0.6923,0.0,0.0,0.1319,0.0,0.05086,3e-05,3e-05,1.3736,-0.3704,-0.5,0.0814,0.3083,1.6824,1.9112,-0.0649,-0.1362
BMLmovi_Subject_87_F_MoSh_Subject_87_F_14_poses_120_jpos,365,7.3,50.0,0.4015,0.8072,0.0888,0.0181,0.6364,2.2229,1.4407,4.7412,915.65,0.7205,0.0,0.0,0.0603,-0.0,0.03506,0.0011,0.0011,1.2329,-0.4048,-0.5,0.117,0.2893,1.3269,1.4568,-0.1264,-0.4324
BMLmovi_Subject_87_F_MoSh_Subject_87_F_15_poses_120_jpos,320,6.4,50.0,0.0723,0.1378,0.374,0.1441,0.4057,1.0744,1.1212,4.248,604.84,0.6781,0.0,0.0,0.1344,-0.0,0.04998,0.00015,0.00015,0.625,-0.3625,-0.5,0.0323,0.0812,1.0694,1.1521,-0.0685,-0.1507
BMLmovi_Subject_87_F_MoSh_Subject_87_F_16_poses_120_jpos,194,3.88,50.0,0.0311,0.068,0.0307,0.012,0.2389,0.5995,1.1219,4.2955,233.27,0.0,0.0,0.0,0.8196,-0.0,0.00278,3e-05,3e-05,0.5155,-0.0605,-0.1203,0.0167,0.0345,1.0216,1.0417,-0.068,-0.1387
BMLmovi_Subject_87_F_MoSh_Subject_87_F_17_poses_120_jpos,389,7.78,50.0,0.3056,0.7471,0.4566,0.1166,0.8361,2.3225,2.1267,7.4349,1462.57,0.7738,0.0,0.0,0.0874,0.0,0.05299,9e-05,9e-05,1.4139,-0.4069,-0.5,0.1078,0.2863,1.3893,1.9792,-0.0769,-0.4237
BMLmovi_Subject_87_F_MoSh_Subject_87_F_18_poses_120_jpos,190,3.8,50.0,0.0097,0.0247,0.0125,0.0049,0.1425,0.5043,0.9964,5.7702,377.42,0.0,0.0,0.0,1.0,-0.0,0.0036,8e-05,8e-05,0.0,-0.0368,-0.0407,0.0088,0.0316,1.0215,1.0377,-0.0418,-0.0689
BMLmovi_Subject_87_F_MoSh_Subject_87_F_19_poses_120_jpos,172,3.44,50.0,0.0155,0.0272,0.0131,0.0053,0.2617,0.7338,0.6031,6.6788,377.59,0.0,0.0,0.0,0.1453,0.0,0.00179,8e-05,8e-05,0.2907,-0.1134,-0.1531,0.0091,0.0482,1.0175,1.0377,-0.1164,-0.2323
BMLmovi_Subject_87_F_MoSh_Subject_87_F_1_poses_120_jpos,222,4.44,50.0,0.0124,0.0545,0.0235,0.0087,0.0597,0.2888,0.906,4.0771,348.53,0.0,0.0,0.0,0.991,0.0,0.00258,1e-05,1e-05,0.2252,-0.0447,-0.1508,0.009,0.0314,1.0207,1.0273,-0.0536,-0.1564
BMLmovi_Subject_87_F_MoSh_Subject_87_F_20_poses_120_jpos,470,9.4,50.0,0.1233,0.2788,0.251,0.0964,0.4659,1.1876,0.7688,3.44,470.59,0.7298,0.0,0.0,0.0596,0.0,0.06119,3e-05,3e-05,0.7447,-0.3868,-0.5,0.0289,0.0886,1.058,1.1384,-0.0759,-0.2473
BMLmovi_Subject_87_F_MoSh_Subject_87_F_21_poses_120_jpos,275,5.5,50.0,0.0482,0.1055,0.0686,0.0264,0.5352,1.5661,2.1162,9.164,1066.17,0.0,0.0,0.0,1.0,-0.0,0.00976,4e-05,4e-05,0.0,-0.0378,-0.063,0.0221,0.0621,1.0327,1.0372,-0.0397,-0.1327
BMLmovi_Subject_87_F_MoSh_Subject_87_F_3_poses_120_jpos,370,7.4,50.0,0.4552,0.9663,0.1147,0.0245,1.1681,3.2845,2.6953,7.5678,1266.02,0.8324,0.0,0.0,0.0703,-0.0,0.05139,3e-05,3e-05,0.6757,-0.4304,-0.5,0.1303,0.426,1.63,1.9882,-0.0634,-0.1583
BMLmovi_Subject_87_F_MoSh_Subject_87_F_4_poses_120_jpos,174,3.48,50.0,0.0223,0.0605,0.0202,0.0082,0.2466,0.8005,0.6931,4.6943,283.51,0.0,0.0,0.0,1.0,-0.0,0.00357,1e-05,1e-05,0.0,-0.0383,-0.0453,0.0138,0.0414,1.02,1.0327,-0.0414,-0.0806
BMLmovi_Subject_87_F_MoSh_Subject_87_F_6_poses_120_jpos,157,3.14,50.0,0.0125,0.038,0.0161,0.0061,0.0708,0.2297,1.1414,7.8691,274.56,0.0,0.0,0.0,0.9363,0.0,0.00433,4e-05,4e-05,0.6369,-0.0431,-0.1426,0.0084,0.0294,1.0153,1.0541,-0.0507,-0.1553
BMLmovi_Subject_87_F_MoSh_Subject_87_F_7_poses_120_jpos,194,3.88,50.0,0.085,0.2174,0.175,0.0491,0.782,2.4382,5.1607,50.9113,3330.96,0.8454,0.0,0.0,0.0412,0.0,0.04869,9e-05,9e-05,1.2887,-0.4388,-0.5,0.1045,0.7103,2.2134,2.6552,-0.0795,-0.2692
BMLmovi_Subject_87_F_MoSh_Subject_87_F_8_poses_120_jpos,160,3.2,50.0,0.0539,0.0956,0.2063,0.0566,0.6103,2.1157,2.5533,9.8212,2029.98,0.7438,0.0,0.0,0.1187,-0.0,0.04842,4e-05,4e-05,0.9375,-0.3928,-0.5,0.0739,0.3208,1.9612,2.5451,-0.0704,-0.1489
