clip,fps,frames,guard_s,guard_mode,min_seg_s,bin_frames,severity,source_screen_sha256,source_motion_sha256,reducer_sha256,airborne_frac,infeasible_frac,torque_infeasible_frac,severe_frac,severe_frac_guarded,feasible_frac_kept,n_severe_windows,screen_schema,screen_gap_m,n_feasible_segments,n_bins,n_bins_eligible,bin_eligible_frac,unsupported_ratio_p95
BMLmovi_Subject_76_F_MoSh_Subject_76_F_10_poses_120_jpos,50.0,444,0.0,symmetric,0.0,50,severe,0b6cb757e8a96c3d9899e66cdeb904305113fc5a83e16447cefc4c82923631b7,fb176522b805ab6ccbb7f1a1019537144f0267e7ca60733cd4c3d86845bd41e3,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.02192147018098254
CMU_132_132_47_poses_120_jpos,50.0,629,0.0,symmetric,0.0,50,severe,32c231c92a01523609ef108a2f28dddcbe20d46a0c5a1c54658b201e0da3a39c,a4b7e62f776c59b57a28958f57ab4e60a51d1d8a311a42613c899401616a0ad7,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,13,13,1.0,0.060903164017457836
DFaust_67_50027_50027_hips_poses_60_jpos,50.0,675,0.0,symmetric,0.0,50,severe,23a13d20ff1fbdecb45066d193195e57fd6ba7a4eb63f1f000f67eb6f0d265f4,90df040cc85f30f321c39a60a3a9205cafa2a7efe186c029d27d7aac771e498c,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,14,14,1.0,0.0
CMU_141_141_18_poses_60_jpos,50.0,323,0.0,symmetric,0.0,50,severe,8bf18b9fa002aaa6127d2e0313ea0be969b7a38afef252e634c510b35f99023e,ea0b4b39c698f115879c33acff6d3a31c961a5aad7aa70b143d50be0662b2729,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.02786377708978328,0.02786377708978328,0.0,0.02786377708978328,0.02786377708978328,0.9721362229102167,1,torque_limited,0.06,2,7,5,0.7142857142857143,0.16733083166041493
KIT_675_double_pour_and_mixing02_poses_100_jpos,50.0,880,0.0,symmetric,0.0,50,severe,104a14efc76e06d13503451d61b9248ac9e9c37339bae1593738c764189d1251,ea92a37f9dac54e1bfe4bf288ef5060a8eb82f5efa29d575635c50cbde56d025,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,18,18,1.0,0.0920579452091192
KIT_1297_wipe15_poses_100_jpos,50.0,1108,0.0,symmetric,0.0,50,severe,3c297667a4d5374a8851427caec39a25f70e52ff8dcd623f0a140691746abfeb,8712b4c4b6d9734f014ceef65a28244da5272b8b5acbc4cfff5ef000f37bf8f9,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,23,23,1.0,0.039746040774445365
GRAB_s6_phone_call_1,50.0,759,0.0,symmetric,0.0,50,severe,c065eb2518b26507814ea75b67b80887527fa427b62b8107eac3accc1531fc49,7749b279521950db8e6f6e89d20e92f545079cc59b93f12d75f089f60a533df6,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,16,16,1.0,0.009508475908348092
KIT_200_Kniebeuge01_poses_100_jpos,50.0,374,0.0,symmetric,0.0,50,severe,107d5e615918428c0790e0e7467682dbd4f0d460db33737465ca1ca88850a702,457da043f9618ccbfbec7bd0851baf2849ad7d9adc82187c92f458f48a587e49,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.3502673796791444,0.3502673796791444,0.0,0.3502673796791444,0.3502673796791444,0.6497326203208557,2,torque_limited,0.06,3,8,3,0.375,1.1386782073715813
GRAB_s2_gamecontroller_play_1,50.0,430,0.0,symmetric,0.0,50,severe,c33f034bed89556fb88e26f5b329745c10cb346dc66ae82ae8538f0f3afea1d7,811c6e8d6d73cf39e13c9798f4edbf329afcb4ce4992dbbdd16f824f5673ea29,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.023541885689479177
GRAB_s10_spherelarge_pass_1,50.0,248,0.0,symmetric,0.0,50,severe,896361bb7c3172bd77c3c274a1cd8c85362215174444b13e08634d137103ec77,a048a8f5298843d639a766923a2e316738aa4b8d7a739c71863aa3a68468c308,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.02669099507391599
KIT_6_LeftTurn07_1_poses_100_jpos,50.0,242,0.0,symmetric,0.0,50,severe,2ce1fc2cbac2c455a3605475a1e829f44c6e3daf57992acbeaae89aeb2278c45,2eaa045ab20b9bdc4b9c32a82fe2a63504ab9f9032c2f109784a432e90309c45,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.025559761605720224
KIT_9_step_over_gap01_poses_100_jpos,50.0,292,0.0,symmetric,0.0,50,severe,748ec9e72bbbd63e9c457b930c170ad0267461a647eb8019edda8592de09e6b3,c28423f1d8a1f39b572bf879bbf34fdce532bb58aad02819016e7df3fc5f749b,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.0741263660443406
KIT_4_RightTurn01_poses_100_jpos,50.0,262,0.0,symmetric,0.0,50,severe,32b87754f9784dc6402c0fec4dd5945aa367ba597af83265bae9f25031ec3bed,0a31a5f9fb17e51351c600061558b6c48c468760786e794e9ebf8170d504b23a,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.025987795890983507
KIT_359_go_over_beam03_poses_100_jpos,50.0,475,0.0,symmetric,0.0,50,severe,0abb9fde9e3c081caf3e56fa8c70f5e9fcc18421af1826e16a236365e2e3fb14,72fd758534ef1d9907f2f0eace0ea690e3e12a9fa190df6d5bb5f005a2df6945,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.40421052631578946,0.40421052631578946,0.0,0.40421052631578946,0.40421052631578946,0.5957894736842105,1,torque_limited,0.06,2,10,5,0.5,1.037860846253325
KIT_513_Push_Left_Hard01_poses_100_jpos,50.0,453,0.0,symmetric,0.0,50,severe,80906f98a57f9ceb0cd9e29fef22abeb38e469d9256e683bdd4526358cc51759,caf8e7f19a90ef7051b6655db602c8d107bb97d77c0be1482c90f0224ca3ead6,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.0
KIT_421_push_recovery_stand_left02_poses_100_jpos,50.0,451,0.0,symmetric,0.0,50,severe,69301d577d29e1675324323c39a215a1f804020103c34c78a92972390297e18b,91dd6919f223c9cf2029cd1ad960ea26bafcccd861d3048977288d50ceea84a5,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0066518847006651885,0.0066518847006651885,0.0,0.0066518847006651885,0.0066518847006651885,0.9933481152993349,1,torque_limited,0.06,2,10,9,0.9,0.066651052990993
KIT_314_walking_medium03_poses_100_jpos,50.0,349,0.0,symmetric,0.0,50,severe,96c87f8b93dace2cc276b51527d1d199ee18934cd5efb8036a7dcdf57bf42ebe,219e3523f0135bb75235e1bad8eb8fd5f9422d65e0f1dbd25df8048b4b3d9c41,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,7,7,1.0,0.030023547723465632
GRAB_s6_banana_peel_2,50.0,448,0.0,symmetric,0.0,50,severe,bcda699951e35963cfba845dfaeb641d329170dbbb5c624b07de7ffe6a8430bd,0cb4fdbbb2a65dd2facce0cf53312455f1518184ad935d0f000919a403ce3fe7,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.018023300797335013
KIT_183_bend_left01_poses_100_jpos,50.0,293,0.0,symmetric,0.0,50,severe,1998f599d8e49ac0eec0482f7a101130f34b8a2a217ac90910963ea8d189508a,f43a980fa212c77ce79d0ab97c846dbd2182560555b5df0bc9ebebb641316b8d,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.03173568486451867
CMU_141_141_21_poses_60_jpos,50.0,226,0.0,symmetric,0.0,50,severe,e354999662a24944ad62584d1d94ccbda31b1c9fd096a58d200706eb30633fa0,c211c87a1ab888a399481535e293aae68eabc17caf1d014b5698f71ade0154b2,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.00947790203082928
GRAB_s10_headphones_pass_1,50.0,242,0.0,symmetric,0.0,50,severe,a1e337ecdf5ca59d3dc3360bcc324446545c56c4046836b8e3739beedbe760e9,ad56527d80cd3adab02e62a4b01ff2e2a56605c492fbd2d19e88f8290e6f6070,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.011877951416055393
BMLhandball_S08_Novice_Trial_upper_left_056_poses_120_jpos,50.0,668,0.0,symmetric,0.0,50,severe,4e5716054f904b3ac585f8437cf7613f025d311dea710fd0f411622f69d88dce,a7ac5265a02cf7944c52f6bd7a8bfb1482df317f321acc8552cd0c7969aa256c,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,14,14,1.0,0.0713441431901293
KIT_513_evasion06_poses_100_jpos,50.0,290,0.0,symmetric,0.0,50,severe,367e118aec94565e6342f500787119fddf9e2e3e4a2fa6112123152ce09babc6,ebca99138c0c544ccf5e9203cd01fdff8f26eda4b6ad0b79fd8f6fbb6ae05d32,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.03700967873651243
KIT_572_throw_left05_poses_100_jpos,50.0,201,0.0,symmetric,0.0,50,severe,b8d62b215bd5f75b4969fb95256bc28aca29434f5fa405e39e1a6366a14558e8,025ca72efcb79d1c0030d03d806908418e7c36022e2cf8aaf1acfa923313f407,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.12627011415266104
CMU_132_132_46_poses_120_jpos,50.0,510,0.0,symmetric,0.0,50,severe,a0ebcd255b6dbffdfd3823cce623378ff290482365377af3384e379b4441178b,d3ae76bc89f3e83299f1ec8ce95f0e39e0930de5e137614fc2f891c41f10c7e4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,11,11,1.0,0.042971584852679184
GRAB_s3_train_pick_all,50.0,588,0.0,symmetric,0.0,50,severe,b520fe3a4e3b6c051c00ba5ee1effc613e1becde8ae1e8e6c0e96a2857507d3c,dc58f2001fc60c340e6047c6b7591d71c192adb6bb0ee99d04624e5140735b57,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,12,12,1.0,0.03473192486136146
KIT_675_dry_right_arm_015_poses_100_jpos,50.0,1165,0.0,symmetric,0.0,50,severe,56c1eea10f18093c91a37b04f17b3869409fc6b56410756012c2ad2230e7c5a3,2399e880b9e228433e39a4fd1eaae2ba896803e89a314b7371f32365f4e76d40,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,24,24,1.0,0.10554102519491179
BMLmovi_Subject_36_F_MoSh_Subject_36_F_11_poses_120_jpos,50.0,249,0.0,symmetric,0.0,50,severe,cafd6433c28a675c954b7f9b1a5344fb9db89c1eeeb5b709f795f63748beea7c,cd0ce169d8b09379c7162b9f7db49623864eb5bf7e42b09f6085cd0a7bf0a926,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.09502361132844322
KIT_572_throw_left03_poses_100_jpos,50.0,171,0.0,symmetric,0.0,50,severe,c1c6bcb70aaabf17f192846c05e4e9c7c203e61d487f80c9b5a0bcd044c8d52f,33869fcadb0e9656fed01811949101c9cfafa01fecc4d7ea194e3ca87c030756,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.1488947835165761
KIT_3_lean_over_table05_poses_100_jpos,50.0,551,0.0,symmetric,0.0,50,severe,58834303e67be7c1c1c59141b3bc7bbd138e39309de8aa5a15d079305e34770c,05539f786812a4117ff6015bb8b832d931f8f4c7753bba6cb8c9d75cac1d2e16,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,12,12,1.0,0.23710042015832603
KIT_9_WalkInClockwiseCircle07_poses_100_jpos,50.0,413,0.0,symmetric,0.0,50,severe,7128208395872b0fb234a2f24f388e4f624c6e505a394f96269e63839fb3dbf2,bb069d78fe1bca3fcd7f973140b0b5a08ea352c575fe0b10a97a705eac909e11,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.0192615428368466
KIT_314_go_over_beam01_poses_100_jpos,50.0,543,0.0,symmetric,0.0,50,severe,c06b876197b19c45845a6b8552ed74e9fb3f7eda93da99c4278cf16a71e76fc7,41f82c883fc2952f153ea833d8ba1953e972918c6f77724f40d51034fc83bdb2,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.3683241252302026,0.3683241252302026,0.0,0.3683241252302026,0.3683241252302026,0.6316758747697975,1,torque_limited,0.06,2,11,6,0.5454545454545454,1.045810054408214
KIT_359_go_over_beam02_poses_100_jpos,50.0,428,0.0,symmetric,0.0,50,severe,64f9263cc4f78bb248426ad22c984754c9191c9868b3621ec1652b259683b500,8c9284332885f267995a1001be3f6ce7e55de2055a5a9e884c7ee7730b84d3c8,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.45093457943925236,0.45093457943925236,0.0,0.45093457943925236,0.45093457943925236,0.5490654205607477,1,torque_limited,0.06,2,9,5,0.5555555555555556,1.0611581409226536
KIT_291_push_recovery_stand_right02_poses_100_jpos,50.0,227,0.0,symmetric,0.0,50,severe,86b6e7fdc85e0c35638202ea2876f8f5a88302f46c6ef3fd221d2e129809bb15,6f436b7ffc1702f1f76637fd3baa0744960460c3201e8f20aa648af2779ccd8f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.040204648937227416
Eyes_Japan_Dataset_hamada_pain-03-toothache-hamada_poses_120_jpos,50.0,1488,0.0,symmetric,0.0,50,severe,d13feb1136928d38f5f694312b28e6028c3b996ad2022ab1d2390215181adaac,3fcc41e6674cd39671e4446ac1568cec21f800f4df0708106e30eebe6b052482,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,30,30,1.0,0.04280342852632578
KIT_12_WalkingStraightBackwards10_poses_100_jpos,50.0,341,0.0,symmetric,0.0,50,severe,23db24f345073da8f3e2a4e9a0ee657fcbf2dd934071d0ffebaee6bc82bfec80,4df1a07616aa5ceff452af03b49d6000dcdafaa68fa29266ed40283267ea27af,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,7,7,1.0,0.05442150198347135
KIT_1721_RecoveryStepping_80_0_02_poses_100_jpos,50.0,162,0.0,symmetric,0.0,50,severe,5f4fd9c77bc77bb6344b840e0ee73ef5ed364c0913118cbe7344b8b6c7c7f662,49a27a1bcc3ea6711735efe9823ac51bfdc67f75deaa6de7aaedad887520470d,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.04706848444019895
GRAB_s10_stamp_pass_1,50.0,297,0.0,symmetric,0.0,50,severe,4d45b7b260ed15d0c5f74d2dff0da96ada7ef749a82e620479afa54ca880c131,4fbf13f5b269e80f573f763a59b29d82389aa3b6bed47c23ac4403ca592769a1,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.016020711819853355
KIT_675_walk_with_table_right01_poses_100_jpos,50.0,411,0.0,symmetric,0.0,50,severe,1a3a57f8dca1224ad7bf5f5221bc7514adf15f1f8459351cc43c7b9592f534a6,f45a9aa0e1aaa69b9936eff9a3ee93fe7cb716fb09c0e4dd0937a978b1a71ee8,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.012165450121654502,0.012165450121654502,0.0,0.012165450121654502,0.012165450121654502,0.9878345498783455,1,torque_limited,0.06,2,9,8,0.8888888888888888,0.20667941202711593
GRAB_s6_scissors_use_2,50.0,518,0.0,symmetric,0.0,50,severe,b5eb8b971ae2f85ddc5827c0c15dee8f1ab3c17424950b2b7aaf7a45a819c5d7,13fac91a983769f16076525ccf8d3e05426fa10439d0fc08b91bd50a511ca273,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,11,11,1.0,0.027822228542111756
KIT_3_lean_over_table14_poses_100_jpos,50.0,489,0.0,symmetric,0.0,50,severe,4112360a5eddb3cbb1f0086f6f9b26ba1fad4a5e50394d10b04d67936a81cabb,3912b3d1d4a279829b8d98b339a59da2e6e43d9d608b20151cea163633990cce,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.1356257206734151
KIT_3_inspect_shoe_sole07_poses_100_jpos,50.0,459,0.0,symmetric,0.0,50,severe,81d09853650c5018e8040a971a2f4df0ac5f612daa671bf3c33568ed6f5db475,81b380504759fec394a71f3c0fb73e6c449c63e0277343d1edc572adbf1c9f21,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.08714596949891068,0.08714596949891068,0.0,0.08714596949891068,0.08714596949891068,0.9128540305010894,2,torque_limited,0.06,3,10,7,0.7,0.9838673785551166
BMLmovi_Subject_69_F_MoSh_Subject_69_F_18_poses_120_jpos,50.0,405,0.0,symmetric,0.0,50,severe,31a2b74011447ec6b73d36401165a2e5029338b6f1e6b66c6feb9fb722366972,e96ea7683cce5da86178fdac7a8e37d9cf3608bc1341c77c2976100ffba355d2,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.04182506444572403
KIT_8_WalkingStraightBackwards08_poses_100_jpos,50.0,294,0.0,symmetric,0.0,50,severe,68ff2bbd218c48f225c2e13c82b19e4f2dc7cc002450b5096a1298215404612e,cc24f0b419b855dca45b00bc490764cab8b3dacf1fdbafb262c04d459c61833f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.013666523250905423
KIT_3_walking_medium02_poses_100_jpos,50.0,330,0.0,symmetric,0.0,50,severe,c41d7d8783f1f8a8be0fd620967fbec9194f4dd260105fd9957d0e4aa74e9ffd,a1138715236ad43fbc38b887abc88534c691bcd202c2d83567d46516a44ad24e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,7,7,1.0,0.06178980646550315
Eyes_Japan_Dataset_hamada_gesture_etc-33-watch_here-hamada_poses_120_jpos,50.0,1488,0.0,symmetric,0.0,50,severe,ea84d1ec0bfa6ee8467945fdc5835e402e641e6f7ecced16a609afb1e8a49457,7101cb0d1b440ada06b29135d9f6f3dda01402314c3cfeb6c2d5b0506a3d238c,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,30,30,1.0,0.0361688971047452
GRAB_s7_mouse_use_1,50.0,457,0.0,symmetric,0.0,50,severe,9714c8d6ef823a399ce5e534e1f4b59945c20fdb09a70df7f1fab37523253148,b0b9b007b84bb8ba81e852dd5bb099fb10eb72d136600843cd22cdd82dd45475,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.007031991829324949
KIT_424_bend_left05_poses_100_jpos,50.0,335,0.0,symmetric,0.0,50,severe,6e08f95bd9e3def58d8ec710e97fb3c8bd85aaf72d2c9958bcc6408319c2eae5,ad957e59ca13eac659ce546d529bcecff00b32a47ed1ea7308e38cab7de173ba,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,7,7,1.0,0.04861246525489856
KIT_314_bend_left01_poses_100_jpos,50.0,188,0.0,symmetric,0.0,50,severe,b577785f697d3c5b3560ef5b50e4237ddcdeb57fcdb3cb6eed6d381e64d7f5d5,884accd7f86f6e9e541da8c8e9a6c3b4d56567ef9df4334ebeca9f657b6e1d1d,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.04451556566737881
GRAB_s6_eyeglasses_wear_1,50.0,515,0.0,symmetric,0.0,50,severe,c5840859610e13cf40c7447ece65b1b6dc0faecee77dc3f8252d68efb042e11c,b43d3e38e14966d20d9536ea97357044c4b61dd087830a428c8c4815fe37451b,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,11,11,1.0,0.01712137141053031
GRAB_s2_pyramidlarge_inspect_1,50.0,401,0.0,symmetric,0.0,50,severe,5d0baf11aedd37a87a5bbea1ffad27ab891be08c44f3cc71c964ff9bd2c45fa1,a83fecff3cea3c278733cfaf04821b91a81a55d51281b8623b19164eccb413ce,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.007337730604512991
KIT_12_WalkingStraightBackwards01_poses_100_jpos,50.0,300,0.0,symmetric,0.0,50,severe,6cbf8de88c87c267cc0d414b4885ff1d04a410d2a32d2f148908eb815c8cb8e1,86b67b0a11363b398bacda41227eb32a2e560791fdb25cfb7a25bf3dc54a3d08,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.0664523227871208
KIT_674_dry_back01_poses_100_jpos,50.0,696,0.0,symmetric,0.0,50,severe,0f8956b4fc89cc21ed1b7b3a79f08d21de3508b028abe3bb2e188f2d890286a7,f88aca845c72f893cbe4cdc0edf593f9a7ea43311fbc000637b3f22a0d6b9a05,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,14,14,1.0,0.05442150198347135
KIT_442_Bouncen01_poses_100_jpos,50.0,288,0.0,symmetric,0.0,50,severe,282aea7b9d075e4c3570a39401f269f4be7ab82cea5c62a83fa5a4e50534ac8d,7648cb92c51a6aafce809e1a1b63199034dd2f61b702a5d134f9ad3391485d25,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.018420761205079454
Eyes_Japan_Dataset_kanno_pose-14-look_up-kanno_poses_120_jpos,50.0,1488,0.0,symmetric,0.0,50,severe,c3672066569d06381161fda34a35b7dc47c5ddfe72725e026591796973ff3ae6,7533a9c60943b6b7552a0c0917b754b28155ac21b889a2cec9d7f3f12760cad6,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,30,30,1.0,0.045234051789070584
KIT_9_WalkInCounterClockwiseCircle08_poses_100_jpos,50.0,390,0.0,symmetric,0.0,50,severe,ade6230f3f76e8303265ce733c59829477d84910edaf1b1bf405c968fe5ab3da,3b852b60c03abe0bb9eac97bf04da51abbcc042b255a8d51b761c36b7dead5e7,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.028464279970006615
KIT_3_walking_medium06_poses_100_jpos,50.0,241,0.0,symmetric,0.0,50,severe,8503a70f72d656b63c2b3432009098344260e861ca394bbe5aa0be85bcf48166,cfd0bcc730473a71f9ee9927c70a2125ed444ccb19119398f35fc2d9ebe23b43,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0733773060451299
KIT_1297_wipe08_poses_100_jpos,50.0,836,0.0,symmetric,0.0,50,severe,52f856d71a8f2cb658e153a268e2a57eb1d6c40e6b0b586577b46a4062e5b183,c72224d52ec058c0bebb412c7a826daf74b110c034a96273860a24e57dca24f8,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,17,17,1.0,0.05014115913083877
GRAB_s1_binoculars_see_1,50.0,785,0.0,symmetric,0.0,50,severe,2a1693f4e9749ba03781ba43d7d101b5b2bcba9f3086f0f30caf11bf4f320c0b,814f01de4337b48dbfe315b10eb0df9c138ca81aa22fd0c946bf1db58209002f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,16,16,1.0,0.058640697081066305
